2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
1,1,1,6,6,9,9,9
1,1,1,6,6,9,9,9
1,1,1,6,6,9,9,9
1,1,1,6,6,9,9,9
1,1,1,6,6,9,9,9
1,1,1,6,6,9,9,9
1,1,1,6,6,9,9,9
1,1,1,6,6,9,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
4,4,4,4,9,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
1,1,1,6,6,6,9,9
1,1,1,6,6,6,9,9
1,1,1,6,6,6,9,9
1,1,1,6,6,6,9,9
1,1,4,4,6,6,9,9
1,1,4,4,6,6,9,9
1,1,4,4,6,6,9,9
1,1,4,4,6,6,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
7,7,7,7,11,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
6,6,6,7,7,11,11,11
6,6,6,7,7,11,11,11
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
2,2,2,2,6,6,6,6
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,4,4,6,6,11,11
2,2,4,4,6,6,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
6,6,6,6,9,9,9,9
1,1,6,6,6,9,9,9
1,1,6,6,6,9,9,9
1,1,6,6,6,9,9,9
1,1,4,4,6,6,9,9
1,1,4,4,6,6,9,9
1,1,4,4,6,6,9,9
1,1,4,4,6,6,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,2,7,7,7,7
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
2,2,4,4,7,7,9,11
2,2,4,4,7,7,9,11
1,1,2,2,4,7,9,11
1,1,2,2,4,7,9,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
1,1,2,2,6,6,9,9
1,1,2,2,6,6,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
1,1,4,4,6,6,7,9
1,1,4,4,6,6,7,9
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
1,1,2,2,6,6,11,11
1,1,2,2,6,6,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
1,1,1,6,6,9,9,9
1,1,1,6,6,9,9,9
1,1,6,6,6,9,9,9
1,1,6,6,6,9,9,9
1,1,4,4,6,6,9,9
1,1,4,4,6,6,9,9
1,1,4,4,6,6,9,11
1,1,4,4,6,6,9,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
2,2,4,4,7,7,11,11
2,2,4,4,7,7,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,4,4,6,6,9,9
2,2,4,4,6,6,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
1,1,2,2,6,6,9,9
1,1,2,2,6,6,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,7,7,9,9,11,11
2,2,7,7,9,9,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
4,4,4,4,9,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
1,1,4,4,6,6,7,9
1,1,4,4,6,6,7,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
2,2,2,2,6,6,6,6
2,2,2,6,6,9,9,9
1,1,2,2,4,4,6,9
1,1,2,2,4,4,6,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,6,6,7,7,9,9
2,2,6,6,7,7,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,6,6,7,9
1,1,4,4,6,6,7,9
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
1,1,2,2,6,6,9,11
1,1,2,2,6,6,9,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
1,1,1,6,6,9,9,9
1,1,1,6,6,9,9,9
1,1,6,6,7,7,9,9
1,1,6,6,7,7,9,9
1,1,1,6,6,6,9,9
1,1,1,6,6,6,9,9
1,1,4,4,6,6,9,11
1,1,4,4,6,6,9,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
4,4,4,7,7,11,11,11
4,4,4,7,7,11,11,11
1,1,1,7,7,11,11,11
1,1,1,7,7,11,11,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
1,1,2,2,4,4,6,9
1,1,2,2,4,4,6,9
2,2,6,6,9,9,11,11
2,2,6,6,9,9,11,11
1,1,2,2,6,6,9,9
1,1,2,2,6,6,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,9,11
2,2,6,6,7,7,9,11
2,2,4,4,7,7,11,11
2,2,4,4,7,7,11,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,7,7,9,11
1,1,4,4,7,7,9,11
2,2,6,6,9,9,11,11
2,2,6,6,9,9,11,11
1,1,2,2,4,7,9,11
1,1,2,2,4,7,9,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
1,1,2,2,4,4,6,9
1,1,2,2,4,4,6,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,6,6,7,7,9,9
2,2,6,6,7,7,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,4,9,9,9
1,1,4,4,6,6,7,9
1,1,4,4,6,6,7,9
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
1,1,2,2,6,6,9,11
1,1,2,2,6,6,9,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
1,1,6,6,6,9,9,9
1,1,6,6,6,9,9,9
1,1,6,6,7,7,9,9
1,1,6,6,7,7,9,9
1,1,1,6,6,6,9,9
1,1,1,6,6,6,9,9
1,1,4,4,6,6,9,11
1,1,4,4,6,6,9,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
2,2,4,4,7,7,11,11
2,2,4,4,7,7,11,11
1,1,1,7,7,11,11,11
1,1,1,7,7,11,11,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
1,1,2,2,4,4,6,9
1,1,2,2,4,4,6,9
2,2,6,6,9,9,11,11
2,2,6,6,9,9,11,11
1,1,2,2,6,6,9,9
1,1,2,2,6,6,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,9,11
2,2,6,6,7,7,9,11
2,2,4,4,7,7,11,11
2,2,4,4,7,7,11,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,4,4,7,7,9,11
1,1,4,4,7,7,9,11
1,1,2,2,6,7,9,11
1,1,2,2,6,7,9,11
1,1,2,2,4,7,9,11
1,1,2,2,4,7,9,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,4,4,6,6,9,9
2,2,4,4,6,6,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,6,6,7,7,9,9
2,2,6,6,7,7,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,6,6,9,9,11,11
2,2,6,6,9,9,11,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
1,1,2,2,6,6,9,9
1,1,2,2,6,6,9,9
1,1,2,2,6,6,7,9
1,1,2,2,6,6,7,9
1,1,2,2,6,6,9,9
1,1,2,2,6,6,9,9
1,1,2,2,4,4,6,9
1,1,2,2,4,4,6,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,2,2,7,7,11,11
1,1,2,2,7,7,11,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
1,1,2,2,6,6,9,9
1,1,2,2,6,6,9,9
2,2,6,6,9,9,11,11
2,2,6,6,9,9,11,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,11,11
2,2,6,6,7,7,11,11
2,2,4,4,7,7,11,11
2,2,4,4,7,7,11,11
7,7,7,7,11,11,11,11
7,7,7,7,11,11,11,11
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,4,4,9,9,11,11
1,1,4,4,9,9,11,11
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,4,4,7,7,9,9
1,1,4,4,7,7,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,6,6,7,7,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,2,6,6,6,6
2,2,2,6,6,6,7,7
1,1,4,4,4,9,9,9
1,1,1,4,4,4,9,9
1,1,4,4,9,9,11,11
1,1,1,4,4,4,9,9
1,1,2,2,4,4,9,9
1,1,1,4,4,4,9,9
1,1,4,4,6,6,9,9
1,1,4,4,7,7,9,9
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,4,4,6,6,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,7,7,11,11,11
1,1,2,2,6,6,9,9
1,1,2,2,6,6,9,11
1,1,2,2,6,6,9,9
1,1,2,2,6,6,7,9
1,1,2,2,6,6,9,9
1,1,2,2,6,6,9,9
1,1,2,2,6,6,7,9
1,1,2,2,6,6,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,7,7,9,9,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,11,11
2,2,4,4,7,7,11,11
2,2,2,6,6,9,9,9
2,2,4,4,6,6,9,9
2,2,2,6,6,9,9,9
2,2,4,4,6,6,9,9
2,2,2,6,6,9,9,9
2,2,6,6,7,7,9,9
2,2,2,6,6,9,9,9
2,2,6,6,9,9,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,7,7,9,9,11,11
7,7,7,7,11,11,11,11
7,7,7,7,11,11,11,11
1,1,1,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,4,4,4,9,9,9
1,1,4,4,9,9,11,11
1,1,1,4,4,4,9,9
1,1,2,2,4,4,9,9
1,1,1,4,4,4,9,9
1,1,1,6,6,9,9,9
1,1,1,7,7,9,9,9
1,1,1,1,9,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,4,4,6,6,7,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,4,4,4,6,6
2,2,2,6,6,6,7,7
1,1,4,4,4,9,9,9
1,1,1,4,4,4,9,9
1,1,2,2,4,4,9,11
1,1,1,4,4,4,9,9
1,1,2,2,4,4,6,9
1,1,1,4,4,4,9,9
1,1,2,2,4,4,6,9
1,1,4,4,7,7,9,9
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
1,1,2,2,4,4,6,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,4,4,7,7,11,11
1,1,2,2,6,6,9,9
1,1,2,2,6,7,9,11
1,1,2,2,6,6,9,9
1,1,2,2,4,6,7,9
1,1,2,2,6,6,9,9
1,1,2,2,6,6,9,9
1,1,2,2,6,6,7,9
1,1,2,2,6,6,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,2,2,7,7,9,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,9,11
2,2,4,4,7,7,11,11
2,2,2,6,6,9,9,9
2,2,4,4,6,6,7,9
2,2,2,6,6,9,9,9
2,2,4,4,6,6,7,9
2,2,2,6,6,9,9,9
2,2,6,6,7,7,9,11
1,1,2,2,6,6,9,9
2,2,6,6,9,9,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,2,2,7,7,9,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,1,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,1,4,4,4,9,9
1,1,2,2,4,4,9,11
1,1,4,4,4,9,9,9
1,1,2,2,4,4,9,9
1,1,4,4,4,9,9,9
1,1,2,2,6,6,9,9
1,1,7,7,9,9,11,11
1,1,1,1,9,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,4,4,6,6,7,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,4,4,6,6,9,9
2,2,6,6,7,7,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,2,2,4,4,9,11
1,1,1,4,4,4,9,9
1,1,2,2,4,4,6,9
1,1,4,4,4,9,9,9
1,1,2,2,4,4,6,9
1,1,4,4,7,7,9,9
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
1,1,2,2,4,4,6,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,4,4,6,6,7,11
1,1,2,2,6,6,9,9
1,1,2,2,6,7,9,11
1,1,2,2,6,6,9,9
1,1,2,2,4,6,7,9
1,1,6,6,6,9,9,9
1,1,2,2,6,6,9,9
1,1,6,6,7,7,9,9
1,1,2,2,6,6,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,2,2,7,7,9,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,6,6,7,7,9,11
2,2,4,4,7,7,11,11
2,2,2,6,6,9,9,9
2,2,4,4,6,6,7,9
2,2,2,6,6,9,9,9
2,2,4,4,6,6,7,9
2,2,2,6,6,9,9,9
2,2,6,6,7,7,9,11
1,1,2,2,6,6,9,9
2,2,6,6,9,9,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,2,2,7,7,9,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,1,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,1,4,4,4,9,9
1,1,2,2,4,4,9,11
1,1,4,4,4,9,9,9
1,1,2,2,4,4,9,9
1,1,4,4,4,9,9,9
1,1,2,2,4,4,6,9
1,1,4,4,7,7,9,11
1,1,4,4,4,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,4,4,6,6,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
2,2,4,4,6,6,9,9
2,2,2,6,6,9,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,2,2,4,4,9,9
1,1,1,4,4,4,9,9
1,1,4,4,6,6,9,9
1,1,4,4,4,9,9,9
1,1,2,2,4,4,9,9
1,1,4,4,4,9,9,9
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
1,1,2,2,6,6,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,4,4,6,6,11,11
1,1,2,2,6,6,9,9
1,1,2,2,6,6,7,9
1,1,2,2,6,6,9,9
1,1,2,2,4,4,6,9
1,1,6,6,6,9,9,9
1,1,2,2,6,6,9,9
1,1,6,6,6,9,9,9
1,1,2,2,6,6,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,2,2,7,7,11,11
7,7,7,7,11,11,11,11
7,7,7,7,11,11,11,11
7,7,9,9,9,11,11,11
7,7,7,7,11,11,11,11
2,2,2,6,6,9,9,9
2,2,6,6,7,7,9,9
2,2,2,6,6,9,9,9
2,2,6,6,7,7,9,9
2,2,2,6,6,9,9,9
2,2,6,6,9,9,11,11
1,1,2,2,6,6,9,9
2,2,2,6,6,9,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,2,2,7,7,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
1,1,1,7,7,11,11,11
7,7,7,7,11,11,11,11
1,1,1,4,4,4,9,9
1,1,2,2,4,4,9,9
1,1,4,4,4,9,9,9
1,1,2,2,4,4,9,9
1,1,4,4,4,9,9,9
1,1,2,2,4,4,9,9
1,1,4,4,9,9,11,11
1,1,4,4,4,9,9,9
2,2,2,2,6,6,6,6
2,2,2,2,6,6,6,6
2,2,2,6,6,9,9,9
2,2,2,2,9,9,9,9
2,2,6,6,7,7,9,9
2,2,2,2,9,9,9,9
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
1,1,1,4,4,4,9,9
1,1,1,1,9,9,9,9
1,1,1,4,4,4,9,9
1,1,1,4,4,4,9,9
1,1,6,6,6,9,9,9
4,4,4,4,9,9,9,9
1,1,4,4,4,9,9,9
1,1,1,1,9,9,9,9
2,2,2,2,11,11,11,11
2,2,2,2,11,11,11,11
6,6,6,6,11,11,11,11
6,6,6,6,11,11,11,11
2,2,2,6,6,11,11,11
6,6,6,6,11,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,11,11,11
2,2,2,6,6,9,9,9
2,2,2,6,6,9,9,9
1,1,2,2,6,6,9,9
1,1,1,2,2,2,6,6
6,6,6,7,7,9,9,9
1,1,6,6,6,9,9,9
6,6,6,6,9,9,9,9
6,6,6,6,9,9,9,9
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,7,7,11,11,11
2,2,2,2,7,7,7,7
1,1,1,7,7,11,11,11
2,2,2,2,7,7,7,7
7,7,7,7,11,11,11,11
7,7,7,7,11,11,11,11
2,2,2,2,9,9,9,9
2,2,2,2,6,6,6,6
2,2,2,2,9,9,9,9
