38,38,38,54,57,57
38,38,45,54,57,57
38,38,45,54,57,57
38,38,50,54,54,57
38,38,50,54,54,57
38,54,54,66,69,73
38,54,54,66,69,73
43,43,43,50,67,71
43,43,43,50,50,59
43,43,50,50,50,59
43,43,50,50,50,59
43,43,50,55,59,62
43,43,50,55,59,62
43,59,62,66,67,71
43,59,62,66,67,71
45,45,45,61,64,64
45,45,45,61,64,64
45,45,52,61,64,67
45,45,52,61,64,67
45,57,59,62,66,69
45,57,59,62,66,69
45,59,61,61,62,64
45,59,61,61,62,64
50,50,50,57,62,62
50,50,50,57,62,62
50,50,57,57,61,64
50,50,57,57,61,64
50,62,62,66,78,0
50,62,62,66,78,0
50,50,66,67,78,0
50,50,66,67,78,0
45,45,45,49,69,76
45,45,45,49,61,64
45,45,52,57,61,64
45,45,52,57,61,64
45,45,52,57,61,64
45,45,52,57,61,64
45,45,54,61,61,64
45,45,54,61,61,64
47,47,47,62,66,0
47,47,47,54,62,62
47,47,54,54,62,71
47,47,54,54,62,71
47,47,54,59,62,69
47,47,54,59,62,69
47,47,54,62,62,67
47,47,54,62,62,67
42,42,42,69,73,78
42,42,42,49,57,69
42,42,49,49,57,67
42,42,49,49,57,67
42,42,49,54,57,66
42,42,49,54,57,66
42,42,49,57,57,64
42,42,49,57,57,64
43,43,43,50,59,62
43,43,43,50,59,62
43,43,50,50,59,71
43,43,50,50,59,71
43,55,71,76,83,0
43,55,71,76,83,0
43,55,59,73,79,83
43,55,59,73,79,83
38,38,38,54,57,74
38,38,38,54,57,74
38,38,45,54,57,73
38,38,45,54,57,73
38,50,71,74,81,0
38,50,71,74,81,0
38,54,69,73,81,0
38,54,69,73,81,0
43,43,43,50,59,67
43,43,43,50,59,67
43,43,50,50,59,66
43,43,50,50,59,66
43,55,64,67,83,0
43,55,64,67,83,0
43,59,66,71,83,0
43,59,66,71,83,0
45,45,45,61,64,64
45,45,45,61,64,64
45,45,52,61,64,67
45,45,52,61,64,67
45,55,57,59,62,66
45,55,57,59,62,66
45,55,59,61,62,64
45,55,59,61,62,64
50,50,50,57,62,66
50,50,50,57,62,66
50,50,57,57,64,66
50,50,57,57,64,66
50,62,66,74,78,0
50,62,66,74,78,0
50,66,67,74,78,0
50,66,67,74,78,0
45,45,45,69,73,76
45,45,45,61,64,69
45,45,52,61,64,64
45,45,52,61,64,64
45,45,57,61,64,69
45,45,57,61,64,69
45,45,61,61,64,67
45,45,61,61,64,67
47,47,47,54,62,66
47,47,47,54,62,66
47,47,54,54,62,71
47,47,54,54,62,71
47,59,69,71,74,0
47,59,69,71,74,0
47,62,67,71,74,0
47,62,67,71,74,0
42,42,42,49,57,69
42,42,42,49,57,69
42,42,49,49,57,67
42,42,49,49,57,67
42,54,66,74,78,0
42,54,66,74,78,0
42,57,64,74,78,0
42,57,64,74,78,0
43,43,43,50,50,59
43,43,43,50,50,59
43,43,50,50,59,59
43,43,50,50,59,59
43,55,71,74,83,0
43,55,71,74,83,0
43,59,73,74,83,0
43,59,73,74,83,0
38,38,38,54,57,74
38,38,38,54,57,74
38,38,45,54,57,73
38,38,45,54,57,73
38,50,71,74,81,0
38,50,71,74,81,0
38,54,69,74,81,0
38,54,69,74,81,0
43,43,43,67,74,83
43,43,43,50,59,67
43,43,50,50,59,66
43,43,50,50,59,66
43,43,50,55,59,64
43,43,50,55,59,64
43,55,59,71,79,83
43,55,59,71,79,83
45,45,45,61,64,69
45,45,45,61,64,69
45,45,52,61,64,71
45,45,52,61,64,71
45,57,69,81,85,0
45,57,69,81,85,0
45,61,67,81,85,0
45,61,67,81,85,0
50,50,50,57,66,66
50,50,50,57,66,66
50,50,57,57,66,66
50,50,57,57,66,66
50,62,62,66,66,74
50,62,62,66,66,74
50,62,66,66,66,74
50,62,66,66,66,74
45,45,45,61,64,64
45,45,45,61,64,64
45,45,52,61,64,64
45,45,52,61,64,64
45,57,61,64,64,73
45,57,61,64,64,73
45,61,61,64,64,73
45,61,61,64,64,73
47,47,47,54,62,78
47,47,47,54,62,78
47,47,54,54,62,74
47,47,54,54,62,76
47,59,59,62,62,71
47,59,59,62,62,71
47,59,62,62,62,66
47,59,62,62,62,67
42,42,42,49,57,66
42,42,42,49,57,66
42,42,49,49,57,66
42,42,49,49,57,66
42,54,57,61,66,69
42,54,57,61,66,66
42,57,57,61,66,67
42,57,57,61,66,69
43,43,43,50,59,67
43,43,43,50,59,67
43,43,50,50,59,71
43,43,50,50,59,69
43,55,55,59,67,71
43,55,55,59,67,71
43,55,59,59,66,71
43,55,59,59,64,71
38,38,38,54,57,66
38,38,38,54,57,64
38,38,45,54,57,62
38,38,45,54,57,64
38,50,54,57,66,69
38,50,54,57,67,69
38,54,54,57,69,69
38,54,54,57,69,71
43,43,43,50,59,67
43,43,43,50,59,67
43,43,50,50,59,71
43,43,50,50,59,69
43,55,55,59,71,71
43,55,55,59,71,71
43,55,59,59,71,73
43,55,59,59,71,74
45,45,45,61,64,69
45,45,45,61,64,71
45,45,52,61,64,73
45,45,52,61,64,73
45,57,57,61,73,76
45,57,57,61,73,78
45,57,61,61,73,79
45,57,61,61,73,81
50,50,50,57,66,74
50,50,50,57,66,74
50,50,57,57,66,74
50,50,57,57,66,74
50,62,62,62,66,78
50,62,62,62,66,78
50,62,62,66,66,76
50,62,62,66,66,74
45,45,45,61,61,64
45,45,45,61,61,64
45,45,52,61,61,64
45,45,52,61,61,64
45,57,61,61,64,74
45,57,61,61,64,76
45,61,61,61,64,74
45,61,61,61,64,73
47,47,47,54,62,74
47,47,47,54,62,74
47,47,54,54,62,71
47,47,54,54,62,73
47,59,59,59,62,74
47,59,59,59,62,74
47,59,59,62,62,62
47,59,59,62,62,64
42,42,42,49,57,62
42,42,42,49,57,62
42,42,49,49,57,62
42,42,49,49,57,62
42,54,57,61,62,66
42,54,57,61,62,66
42,57,57,61,62,67
42,57,57,61,62,69
43,43,43,50,59,62
43,43,43,50,59,62
43,43,50,50,59,62
43,43,50,50,59,62
43,55,55,59,62,67
43,55,55,59,62,67
43,55,59,59,62,66
43,55,59,59,62,64
38,38,38,54,57,62
38,38,38,54,57,62
38,38,45,54,57,62
38,38,45,54,57,62
38,50,54,57,62,66
38,50,54,57,62,67
38,54,54,57,62,69
38,54,54,57,62,71
43,43,43,50,59,62
43,43,43,50,59,62
43,43,50,50,59,62
43,43,50,50,59,62
43,55,55,59,67,71
43,55,55,59,67,71
43,55,59,59,67,73
43,55,59,59,67,71
45,45,45,61,64,64
45,45,45,61,64,64
45,45,52,61,64,64
45,45,52,61,64,64
45,57,57,61,69,73
45,57,57,61,69,74
45,57,61,61,69,71
45,57,61,61,69,73
50,50,50,57,66,69
50,50,50,57,66,69
50,50,57,57,66,66
50,50,57,57,66,67
50,62,69,78,0,0
50,62,69,78,0,0
50,66,66,76,0,0
50,66,67,74,0,0
45,45,45,61,64,69
45,45,45,57,61,64
45,45,52,59,61,64
45,45,52,61,61,64
45,57,61,62,64,78
45,57,61,64,64,76
45,61,61,64,66,74
45,61,61,64,67,73
47,47,47,66,71,74
47,47,47,54,62,66
47,47,54,54,62,62
47,47,54,54,62,64
47,47,54,59,62,66
47,47,54,59,62,66
47,47,54,54,62,62
47,47,54,55,62,62
42,42,42,49,57,57
42,42,42,49,57,59
42,42,49,49,57,57
42,42,49,49,55,57
42,54,57,57,61,66
42,54,54,57,61,74
42,55,57,57,61,73
42,57,57,57,61,74
43,43,43,55,62,71
43,43,43,50,55,59
43,43,50,50,59,59
43,43,50,50,57,59
43,43,50,55,55,59
43,43,50,55,55,59
43,43,50,54,59,59
43,43,50,52,59,59
38,38,38,54,54,57
38,38,38,52,54,57
38,38,45,50,54,57
38,38,45,52,54,57
38,50,54,54,57,69
38,50,54,55,57,71
38,54,54,57,57,73
38,54,54,57,59,74
43,43,55,55,62,71
43,43,55,55,59,62
43,50,55,59,59,62
43,50,55,57,59,62
43,55,55,59,59,74
43,55,55,59,59,74
43,55,59,59,61,73
43,55,59,59,62,71
45,45,45,57,61,64
45,45,45,59,61,64
45,45,52,61,61,64
45,45,52,61,62,64
45,57,64,73,0,0
45,57,66,74,0,0
45,61,67,71,0,0
45,61,69,73,0,0
50,50,50,57,66,66
50,50,50,57,66,66
50,50,57,57,62,66
50,50,57,57,64,66
50,62,62,66,66,69
50,62,62,66,66,69
50,62,64,66,66,69
50,62,62,66,66,69
45,45,45,61,64,64
45,45,45,61,61,64
45,45,52,61,62,64
45,45,52,61,64,64
45,57,61,64,66,69
45,57,61,64,64,69
45,61,61,62,64,69
45,61,61,61,64,69
47,47,47,54,62,62
47,47,47,54,62,62
47,47,54,54,59,62
47,47,54,54,61,62
47,59,59,62,62,66
47,59,59,62,62,66
47,50,59,62,62,66
47,52,59,62,62,66
42,42,42,49,54,57
42,42,42,49,55,57
42,42,49,49,54,57
42,42,49,49,52,57
42,54,54,57,61,69
42,54,57,61,62,69
42,57,57,61,61,69
42,57,57,61,62,69
43,43,43,50,59,59
43,43,43,50,59,59
43,43,50,50,59,62
43,43,50,50,59,61
43,55,55,59,59,67
43,55,55,59,59,67
43,55,57,59,59,67
43,55,55,59,59,67
38,38,38,54,57,57
38,38,38,54,55,57
38,38,45,54,54,57
38,38,45,54,55,57
38,50,54,57,57,66
38,50,54,57,59,66
38,54,54,57,61,66
38,54,54,57,62,66
43,43,43,50,59,59
43,43,43,50,59,59
43,43,50,50,59,62
43,43,50,50,59,61
43,55,55,59,62,67
43,55,55,59,62,67
43,55,59,59,61,67
43,55,59,59,59,67
45,45,45,61,61,64
45,45,45,61,62,64
45,45,52,61,64,64
45,45,52,61,62,64
45,57,57,61,61,76
45,57,57,61,62,76
45,57,59,61,61,76
45,57,61,61,61,76
50,50,50,62,78,0
50,50,54,62,0,0
50,57,57,62,66,0
50,57,62,62,0,0
50,62,66,67,69,0
50,62,69,69,0,0
50,66,66,69,74,0
50,66,69,78,0,0
45,45,45,61,64,0
45,45,49,61,0,0
45,52,52,61,76,0
45,52,57,61,0,0
45,57,61,69,78,0
45,57,64,69,0,0
45,61,69,69,76,0
45,61,69,73,0,0
47,47,47,59,74,0
47,47,50,59,0,0
47,54,54,59,78,0
47,54,59,59,0,0
47,59,62,66,74,0
47,59,66,66,0,0
47,62,66,71,83,0
47,62,66,74,0,0
42,42,42,62,81,0
42,42,45,62,0,0
42,49,49,62,69,0
42,49,54,62,0,0
42,54,57,67,69,0
42,54,61,69,0,0
42,57,66,69,69,0
42,57,69,69,0,0
43,43,43,50,71,0
43,43,47,50,0,0
43,50,50,50,83,0
43,50,50,55,0,0
43,55,59,67,85,0
43,55,62,67,0,0
43,59,67,67,83,0
43,59,67,71,0,0
38,38,38,50,81,0
38,38,42,50,0,0
38,45,45,50,69,0
38,45,50,50,0,0
38,50,54,66,67,0
38,50,57,66,0,0
38,54,62,66,69,0
38,54,66,66,0,0
43,43,43,50,71,0
43,43,47,50,0,0
43,50,50,50,83,0
43,50,50,55,0,0
43,55,59,67,81,0
43,55,62,67,0,0
43,59,67,67,83,0
43,59,67,71,0,0
45,45,45,52,85,0
45,45,49,52,0,0
45,52,52,52,73,0
45,52,52,57,0,0
45,57,61,71,76,0
45,57,64,76,0,0
45,61,69,73,76,0
45,61,73,76,0,0
50,50,50,74,78,0
50,50,54,0,0,0
50,57,57,66,74,0
50,57,62,0,0,0
50,57,62,66,67,76
50,57,62,69,0,0
50,57,66,66,74,74
50,57,66,78,0,0
45,45,45,64,73,0
45,45,49,0,0,0
45,52,52,61,76,0
45,52,57,0,0,0
45,57,57,61,62,78
45,57,57,64,0,0
45,57,61,61,69,76
45,57,61,73,0,0
47,47,47,71,74,0
47,47,50,0,0,0
47,54,54,78,83,0
47,54,59,0,0,0
47,54,59,62,74,81
47,54,59,66,0,0
47,54,62,71,83,83
47,54,62,74,0,0
42,42,42,81,85,0
42,42,45,0,0,0
42,49,49,69,73,0
42,49,54,0,0,0
42,54,57,57,67,78
42,54,57,61,0,0
42,57,57,66,69,76
42,57,57,69,0,0
43,43,43,71,74,0
43,43,47,0,0,0
43,50,50,74,83,0
43,50,55,0,0,0
43,55,55,59,76,85
43,55,55,62,0,0
43,55,59,67,79,83
43,55,59,71,0,0
38,38,38,78,81,0
38,38,42,0,0,0
38,45,45,66,69,0
38,45,50,0,0,0
38,50,54,54,67,69
38,50,54,57,0,0
38,54,54,62,69,78
38,54,54,66,0,0
43,43,43,71,74,0
43,43,47,0,0,0
43,50,50,79,83,0
43,50,55,0,0,0
43,55,55,59,78,81
43,55,55,62,0,0
43,55,59,67,79,83
43,55,59,71,0,0
45,45,45,76,85,0
45,45,49,0,0,0
45,52,52,69,73,0
45,52,57,0,0,0
45,57,61,64,67,71
45,57,64,64,0,0
45,61,64,69,69,73
45,61,64,73,0,0
50,50,50,66,66,74
50,50,54,0,0,0
50,54,57,57,69,74
50,57,62,69,0,0
50,55,62,66,69,76
50,62,69,69,0,0
50,54,66,69,74,74
50,66,69,78,0,0
45,45,45,52,69,73
45,45,49,69,0,0
45,52,52,61,64,69
45,52,57,69,0,0
45,57,61,62,66,69
45,57,64,69,0,0
45,61,61,64,69,69
45,61,69,73,0,0
47,47,47,62,66,71
47,47,50,66,0,0
47,54,54,66,66,83
47,54,59,66,0,0
47,59,62,62,66,81
47,59,66,66,0,0
47,62,66,71,71,83
47,62,66,74,0,0
42,42,42,66,69,85
42,42,45,66,0,0
42,49,49,57,66,73
42,49,54,66,0,0
42,54,55,57,69,78
42,54,61,69,0,0
42,57,57,66,69,76
42,57,69,69,0,0
43,43,43,59,67,74
43,43,47,67,0,0
43,50,50,67,71,74
43,50,55,67,0,0
43,55,59,67,73,76
43,55,62,67,0,0
43,59,67,67,71,79
43,59,67,71,0,0
38,38,38,69,74,78
38,38,42,74,0,0
38,45,45,57,66,74
38,45,50,74,0,0
38,50,54,55,69,74
38,50,57,74,0,0
38,54,57,62,74,78
38,54,66,74,0,0
43,43,43,59,74,74
43,43,47,74,0,0
43,50,50,71,74,79
43,50,55,74,0,0
43,55,59,69,71,78
43,55,62,71,0,0
43,59,67,71,71,79
43,59,71,71,0,0
45,45,45,69,73,76
45,45,49,69,0,0
45,52,52,61,69,69
45,52,57,69,0,0
45,57,59,61,67,76
45,57,64,76,0,0
45,61,61,69,69,73
45,61,73,73,0,0
50,50,50,62,66,69
50,50,54,69,0,0
50,57,57,62,69,78
50,57,62,69,78,0
50,62,64,66,69,78
50,62,69,69,78,0
50,62,66,69,74,78
50,66,69,78,78,0
45,45,45,61,69,76
45,45,49,69,76,0
45,49,52,52,69,76
45,52,57,69,76,0
45,50,57,61,69,76
45,57,64,69,76,0
45,49,61,69,69,76
45,61,69,73,76,0
47,47,47,59,66,74
47,47,50,66,74,0
47,54,54,66,71,74
47,54,59,66,74,0
47,59,62,66,69,74
47,59,66,66,74,0
47,62,66,71,71,74
47,62,66,74,74,0
42,42,42,66,73,81
42,42,45,66,81,0
42,49,49,61,66,81
42,49,54,66,81,0
42,54,57,66,69,81
42,54,61,69,81,0
42,57,64,66,69,81
42,57,69,69,81,0
43,43,43,62,67,83
43,43,47,67,83,0
43,50,50,62,67,83
43,50,55,67,83,0
43,55,59,64,67,83
43,55,62,67,83,0
43,59,67,67,67,83
43,59,67,71,83,0
38,38,38,66,74,81
38,38,42,74,81,0
38,45,45,54,74,81
38,45,50,74,81,0
38,50,54,57,74,81
38,50,57,74,81,0
38,54,62,66,74,81
38,54,66,74,81,0
43,43,43,62,74,83
43,43,47,74,83,0
43,50,50,67,74,83
43,50,55,74,83,0
43,55,59,66,71,83
43,55,62,71,83,0
43,59,67,67,71,83
43,59,71,71,83,0
45,45,45,64,69,85
45,45,49,69,85,0
45,52,52,57,69,73
45,52,57,69,73,0
45,55,57,61,73,76
45,57,64,73,76,0
45,57,61,69,73,73
45,61,73,73,73,0
50,50,50,54,57,66
50,50,50,57,66,69
50,50,57,57,57,62
50,50,57,57,57,64
50,57,62,62,66,66
50,57,62,62,66,66
50,57,62,62,66,66
50,57,62,62,66,66
45,45,45,57,61,61
45,45,45,57,61,61
45,45,52,57,61,64
45,45,52,57,61,64
45,57,57,61,64,76
45,57,57,61,64,76
45,57,61,61,64,73
45,57,61,61,64,73
47,47,47,54,54,62
47,47,47,54,54,62
47,47,54,54,54,59
47,47,54,54,54,61
47,54,59,59,62,62
47,54,59,59,62,62
47,54,59,59,62,62
47,54,59,59,62,62
42,42,42,49,54,57
42,42,42,49,54,57
42,42,49,49,54,57
42,42,49,49,54,57
42,54,57,57,61,66
42,54,57,57,61,66
42,57,57,57,61,64
42,57,57,57,61,64
43,43,43,50,55,59
43,43,43,50,55,59
43,43,50,50,55,59
43,43,50,50,55,59
43,55,55,55,59,64
43,55,55,55,59,64
43,55,55,59,59,67
43,55,55,59,59,67
38,38,38,54,57,62
38,38,38,54,57,62
38,38,45,54,57,62
38,38,45,54,57,62
38,50,54,57,62,66
38,50,54,57,62,66
38,54,54,57,62,69
38,54,54,57,62,69
43,43,43,50,59,62
43,43,43,50,59,62
43,43,50,50,59,62
43,43,50,50,59,62
43,55,55,59,59,67
43,55,55,59,59,67
43,55,59,59,59,66
43,55,59,59,59,66
45,45,45,57,61,64
45,45,45,57,61,64
45,45,52,57,61,64
45,45,52,57,61,64
45,57,57,61,64,66
45,57,57,61,64,66
45,57,61,61,61,64
45,57,61,61,61,64
50,50,50,57,57,66
50,50,50,57,57,66
50,50,57,57,62,66
50,50,57,57,64,66
50,62,62,66,66,66
50,62,62,66,66,66
50,62,62,66,66,66
50,62,62,66,66,66
45,45,45,61,61,64
45,45,45,61,61,64
45,45,52,61,64,64
45,45,52,61,64,64
45,57,61,64,64,73
45,57,61,64,64,73
